timestamp,open,high,low,close,volume
2024-10-30 04:00:00,72226.82,72608.05,72113.56,72218.04,100.0747653
2024-10-30 08:00:00,72218.03,72550.0,71950.16,71981.0,83.06963983
2024-10-30 12:00:00,71981.0,72476.74,71466.58,72056.99,160.55603659
2024-10-30 16:00:00,72056.98,72188.0,71660.1,71817.45,71.85175456
2024-10-30 20:00:00,71829.12,72943.59,71685.02,72358.0,171.35549847
2024-10-31 00:00:00,72358.0,72555.0,71869.0,72336.72,55.66661674
2024-10-31 04:00:00,72336.72,72452.72,72152.14,72413.45,73.23175605
2024-10-31 08:00:00,72413.45,72691.16,72160.0,72250.0,112.99114309
2024-10-31 12:00:00,72250.0,72254.81,70466.64,70597.05,249.53692511
2024-10-31 16:00:00,70597.05,70878.0,70060.03,70092.36,129.17260829
2024-10-31 20:00:00,70098.71,70621.23,69692.49,70326.34,118.71562308
2024-11-01 00:00:00,70326.34,70453.7,68876.76,69359.8,148.59633014
2024-11-01 04:00:00,69359.81,69666.64,69105.89,69269.52,67.91357223
2024-11-01 08:00:00,69269.52,70200.0,69256.9,70008.25,80.54884328
2024-11-01 12:00:00,70008.25,71618.15,69050.01,69406.5,295.35382055
2024-11-01 16:00:00,69406.51,70502.97,68837.28,69239.88,207.70016487
2024-11-01 20:00:00,69258.99,69573.0,68895.0,69522.57,62.98122931
2024-11-02 00:00:00,69522.56,69892.0,69500.0,69646.9,74.64020235
2024-11-02 04:00:00,69628.89,69799.98,69462.38,69785.8,62.04187015
2024-11-02 08:00:00,69785.8,69811.98,69425.51,69611.14,57.83422351
2024-11-02 12:00:00,69611.13,69683.47,69050.0,69395.14,83.70018871
2024-11-02 16:00:00,69395.14,69583.0,69244.32,69504.85,53.10114794
2024-11-02 20:00:00,69504.85,69550.0,69180.01,69339.44,38.67090355
2024-11-03 00:00:00,69339.44,69380.53,67869.02,68400.0,126.92082104
2024-11-03 04:00:00,68400.0,68765.3,68243.7,68376.99,105.02063227
2024-11-03 08:00:00,68376.99,68569.48,68199.54,68345.96,65.87100995
2024-11-03 12:00:00,68345.96,68537.21,67500.0,68112.96,143.17102148
2024-11-03 16:00:00,68111.45,68698.99,67691.48,68651.25,108.23420237
2024-11-03 20:00:00,68651.25,69334.39,68526.26,68772.15,86.29854704
2024-11-04 00:00:00,68772.16,69458.28,68264.39,69016.17,63.37808467
2024-11-04 04:00:00,69016.17,69522.7,68626.26,68626.26,65.55504385
2024-11-04 08:00:00,68626.26,69000.0,68500.0,68784.39,83.87837193
2024-11-04 12:00:00,68788.39,69250.0,68221.95,68637.35,87.29361179
2024-11-04 16:00:00,68637.35,68800.0,67271.25,67873.35,174.79245012
2024-11-04 20:00:00,67873.34,68072.34,66867.95,67853.49,134.22349632
2024-11-05 00:00:00,67853.48,68221.95,67502.33,68214.18,64.6235874
2024-11-05 04:00:00,68214.18,68950.0,68214.17,68900.88,102.69624133
2024-11-05 08:00:00,68900.87,69079.4,68620.52,68803.83,80.59597669
2024-11-05 12:00:00,68803.83,70442.1,68678.35,69589.09,223.45407913
2024-11-05 16:00:00,69599.99,70583.98,68761.02,69014.03,192.76033436
2024-11-05 20:00:00,69000.03,69897.07,68815.63,69366.93,120.22415335
2024-11-06 00:00:00,69366.93,75000.0,69285.6,74319.99,557.01374857
2024-11-06 04:00:00,74320.0,75391.99,73000.0,73355.95,483.09253056
2024-11-06 08:00:00,73355.95,74462.29,72656.41,74257.72,300.66913024
2024-11-06 12:00:00,74257.72,74723.25,73500.0,74270.98,278.27752225
2024-11-06 16:00:00,74270.99,75809.14,74078.21,75781.08,211.53107111
2024-11-06 20:00:00,75781.09,76373.43,75500.0,75578.32,209.41957148
2024-11-07 00:00:00,75578.32,75997.31,74990.92,75018.69,146.30453456
2024-11-07 04:00:00,75018.68,75018.68,74432.59,74759.0,112.83283381
2024-11-07 08:00:00,74762.17,75142.4,74684.79,74712.06,101.33177818
2024-11-07 12:00:00,74712.06,75998.99,74507.56,75998.99,136.10985866
2024-11-07 16:00:00,75998.99,76700.0,75522.39,76478.48,241.94259698
2024-11-07 20:00:00,76478.48,76805.0,75500.0,75862.87,122.02369434
2024-11-08 00:00:00,75862.87,76336.65,75581.27,75871.83,65.54026953
2024-11-08 04:00:00,75871.82,76199.41,75692.56,76128.99,62.72019543
2024-11-08 08:00:00,76128.99,76289.65,75762.23,75937.31,68.19012962
2024-11-08 12:00:00,75937.31,76550.0,75613.43,76381.75,129.0804857
2024-11-08 16:00:00,76381.75,77130.85,75817.06,76901.99,191.59737514
2024-11-08 20:00:00,76901.99,77054.98,76300.0,76496.63,80.50692789
2024-11-09 00:00:00,76496.64,76601.56,76139.58,76308.86,42.04740972
2024-11-09 04:00:00,76308.86,76767.67,76303.95,76499.99,72.09162934
2024-11-09 08:00:00,76499.99,76692.78,76354.74,76510.96,72.74559129
2024-11-09 12:00:00,76510.96,76549.0,76266.58,76300.0,67.41263555
2024-11-09 16:00:00,76300.0,76691.28,75723.01,76175.76,101.86015216
2024-11-09 20:00:00,76175.76,76887.96,76161.35,76689.13,64.41009002
2024-11-10 00:00:00,76664.52,77496.0,76510.95,77206.46,95.91670934
2024-11-10 04:00:00,77206.78,79700.0,77137.6,78831.43,313.47337437
2024-11-10 08:00:00,78821.11,80000.0,78821.11,79852.0,153.67813882
2024-11-10 12:00:00,79852.01,80000.0,79166.36,79653.03,157.55716369
2024-11-10 16:00:00,79653.31,81000.0,79200.0,79717.1,245.97245004
2024-11-10 20:00:00,79717.08,81450.0,78520.0,80352.89,270.80220586
2024-11-11 00:00:00,80380.78,81800.0,80213.43,81607.28,107.24563274
2024-11-11 04:00:00,81613.36,81720.33,80428.03,81113.89,130.14627267
2024-11-11 08:00:00,81113.89,82320.42,80989.77,82112.23,165.76314966
2024-11-11 12:00:00,82112.2,84250.5,81500.0,84001.68,334.58129595
2024-11-11 16:00:00,84001.68,86587.56,83652.04,86122.23,414.20027723
2024-11-11 20:00:00,86122.22,89500.0,86100.0,88637.31,436.10685689
2024-11-12 00:00:00,88637.31,89464.4,86580.89,88054.59,277.97630066
2024-11-12 04:00:00,88054.58,89900.0,87750.0,88983.67,251.00101445
2024-11-12 08:00:00,88983.68,89368.37,85300.0,87178.51,563.10720236
2024-11-12 12:00:00,87195.91,87831.2,85100.0,86608.04,485.64972787
2024-11-12 16:00:00,86634.02,89700.0,85700.02,88682.28,326.29051593
2024-11-12 20:00:00,88682.13,89800.0,87300.0,87986.47,193.26024225
2024-11-13 00:00:00,87982.08,88534.19,86992.2,87151.71,137.38880921
2024-11-13 04:00:00,87151.72,87636.79,86123.46,87334.63,179.63606309
2024-11-13 08:00:00,87334.63,88022.0,87095.53,87658.45,136.38305099
2024-11-13 12:00:00,87658.45,92700.6,87506.24,92557.7,590.25005104
2024-11-13 16:00:00,92527.77,93321.07,89879.71,90192.22,520.2770087
2024-11-13 20:00:00,90192.21,91134.15,88000.0,90398.63,295.90255982
2024-11-14 00:00:00,90398.62,90582.92,89503.35,89928.11,118.31309428
2024-11-14 04:00:00,89928.1,90845.39,89090.9,90819.64,164.60310529
2024-11-14 08:00:00,90819.65,91600.0,90336.47,91454.32,215.64207191
2024-11-14 12:00:00,91457.0,91891.5,87835.0,87949.98,274.80367301
2024-11-14 16:00:00,87949.97,89660.0,87576.76,89443.4,171.17530921
2024-11-14 20:00:00,89443.4,89443.4,86725.2,87287.47,242.88455425
2024-11-15 00:00:00,87287.5,88470.15,87263.99,88217.73,93.38343164
2024-11-15 04:00:00,88200.59,88405.98,87059.97,87624.58,103.87096546
2024-11-15 08:00:00,87624.59,89744.83,87369.81,89726.53,144.11043847
2024-11-15 12:00:00,89726.54,90700.99,87753.51,88459.38,266.27225542
2024-11-15 16:00:00,88459.25,90770.0,88279.88,90353.8,192.68791345
2024-11-15 20:00:00,90351.26,91800.0,90321.04,91012.95,159.56523531
2024-11-16 00:00:00,91012.95,91665.6,90809.01,91245.23,93.21713472
2024-11-16 04:00:00,91245.23,91790.0,91070.77,91096.13,70.03575541
2024-11-16 08:00:00,91096.13,91575.98,90967.36,91130.53,116.59632153
2024-11-16 12:00:00,91130.53,91277.7,90100.0,90497.66,113.10582196
2024-11-16 16:00:00,90497.67,91380.46,90200.01,91086.05,89.23429788
2024-11-16 20:00:00,91086.05,91175.45,90295.09,90534.89,57.51507916
2024-11-17 00:00:00,90544.59,90857.99,89379.0,90195.59,82.53936421
2024-11-17 04:00:00,90195.6,90954.02,90171.35,90534.18,82.43814239
2024-11-17 08:00:00,90534.18,91407.84,90491.25,90699.03,92.21025905
2024-11-17 12:00:00,90699.03,91151.73,90000.0,90280.04,104.70611885
2024-11-17 16:00:00,90280.02,90600.0,89724.05,90062.32,70.27291822
2024-11-17 20:00:00,90062.29,90207.7,88765.0,89802.4,100.54811511
2024-11-18 00:00:00,89802.4,90928.82,89631.91,90649.34,84.5986681
2024-11-18 04:00:00,90649.34,92172.39,90460.05,91744.76,167.37594223
2024-11-18 08:00:00,91744.76,92200.0,90009.71,90279.94,181.19310432
2024-11-18 12:00:00,90282.0,92500.0,89383.46,92346.15,257.10846908
2024-11-18 16:00:00,92306.88,92500.0,89700.01,90586.46,257.45892071
2024-11-18 20:00:00,90586.46,91950.0,90275.01,90506.47,159.82725129
2024-11-19 00:00:00,90473.29,91530.83,90415.03,91435.03,75.94097669
2024-11-19 04:00:00,91440.43,91998.0,91221.41,91598.17,95.85984168
2024-11-19 08:00:00,91598.18,91899.99,91187.16,91639.73,105.11941426
2024-11-19 12:00:00,91639.73,92750.0,91017.77,92396.27,291.42359494
2024-11-19 16:00:00,92391.65,93857.28,92143.83,93187.92,257.06887311
2024-11-19 20:00:00,93187.93,93537.93,91318.02,92280.8,150.73826058
2024-11-20 00:00:00,92280.8,92380.09,91477.7,92005.42,58.72182124
2024-11-20 04:00:00,92005.43,92800.0,91826.52,92791.56,94.8299794
2024-11-20 08:00:00,92791.56,93599.99,92715.08,93439.27,150.46021698
2024-11-20 12:00:00,93441.93,94773.64,93301.43,94681.89,280.77614131
2024-11-20 16:00:00,94681.88,94776.25,93122.86,93951.48,213.41865553
2024-11-20 20:00:00,93951.47,94555.0,93800.0,94244.99,100.07663578
2024-11-21 00:00:00,94244.99,95884.19,94064.82,95799.7,207.96974576
2024-11-21 04:00:00,95799.7,97800.0,95799.7,96907.29,321.21549328
2024-11-21 08:00:00,96907.29,98374.93,96710.92,97921.43,210.75367207
2024-11-21 12:00:00,97921.42,98219.0,95612.13,96676.48,243.75978215
2024-11-21 16:00:00,96676.49,98943.86,96303.04,97796.85,244.17350232
2024-11-21 20:00:00,97796.86,98680.2,97533.23,98347.05,96.90578931
2024-11-22 00:00:00,98347.04,99242.21,97707.84,98809.79,120.83764431
2024-11-22 04:00:00,98809.79,99460.3,98519.29,99160.98,139.91308654
2024-11-22 08:00:00,99160.98,99214.7,98265.59,98857.57,121.38392662
2024-11-22 12:00:00,98857.62,98900.0,97156.91,98653.83,226.19937382
2024-11-22 16:00:00,98653.82,99500.0,98148.71,99040.54,170.11061007
2024-11-22 20:00:00,99040.55,99400.0,98455.96,98849.46,96.54899372
2024-11-23 00:00:00,98849.46,98899.15,98300.0,98619.28,65.1548285
2024-11-23 04:00:00,98619.28,98784.52,98289.01,98537.1,82.52785139
2024-11-23 08:00:00,98537.09,98596.43,98340.02,98403.9,75.27371477
2024-11-23 12:00:00,98403.9,98800.0,98384.8,98384.8,113.37528987
2024-11-23 16:00:00,98384.8,98435.03,97330.98,97514.33,136.39290294
2024-11-23 20:00:00,97500.09,97987.64,97169.17,97677.66,54.97965729
2024-11-24 00:00:00,97677.66,98536.68,97612.88,98151.8,47.58082305
2024-11-24 04:00:00,98151.81,98397.43,97913.98,98376.96,63.28750915
2024-11-24 08:00:00,98380.68,98407.2,97271.0,97290.2,91.47753648
2024-11-24 12:00:00,97290.2,97591.86,95907.81,95918.14,175.83292536
2024-11-24 16:00:00,95918.13,96729.99,95764.95,96330.01,115.32109633
2024-11-24 20:00:00,96330.0,98300.0,96198.08,97902.21,91.32083945
2024-11-25 00:00:00,97902.21,98000.0,96876.85,97806.2,69.18307093
2024-11-25 04:00:00,97794.98,98319.38,97586.15,98021.14,83.38519495
2024-11-25 08:00:00,98021.14,98824.0,97836.02,98179.71,101.69573428
2024-11-25 12:00:00,98176.31,98290.73,94626.26,96018.0,267.58670897
2024-11-25 16:00:00,96018.0,96455.43,94413.41,94669.19,206.28400578
2024-11-25 20:00:00,94647.67,95283.76,92662.91,93052.0,211.23855195
2024-11-26 00:00:00,93052.01,94888.82,92703.0,94446.07,107.60040367
2024-11-26 04:00:00,94446.07,94972.41,93550.0,93789.11,84.81179605
2024-11-26 08:00:00,93782.87,93782.87,91400.4,92353.52,279.61701713
2024-11-26 12:00:00,92353.51,93536.0,91763.28,92854.31,205.96491663
2024-11-26 16:00:00,92854.31,94614.0,91572.52,91649.99,148.90345382
2024-11-26 20:00:00,91650.0,92328.98,90344.8,91970.38,138.13783546
2024-11-27 00:00:00,91970.38,93059.5,91794.74,92605.09,109.29692671
2024-11-27 04:00:00,92605.08,93623.16,92336.5,93582.75,88.63007378
2024-11-27 08:00:00,93582.75,93853.76,93116.59,93380.78,88.90358953
2024-11-27 12:00:00,93380.77,96138.3,92859.87,95621.39,194.26699885
2024-11-27 16:00:00,95621.39,96600.53,95237.49,96600.53,153.6195749
2024-11-27 20:00:00,96600.52,97370.1,95749.24,95869.64,105.76641413
2024-11-28 00:00:00,95869.65,96513.14,94819.37,95484.09,72.75569742
2024-11-28 04:00:00,95484.09,95915.7,95046.97,95284.73,74.39925578
2024-11-28 08:00:00,95284.73,95720.0,94381.5,95460.72,106.03374232
2024-11-28 12:00:00,95460.71,96256.47,94901.53,95003.62,88.00149513
2024-11-28 16:00:00,95003.6,95394.26,94842.25,95085.86,59.90986927
2024-11-28 20:00:00,95085.86,96000.0,94740.74,95620.41,52.84331919
2024-11-29 00:00:00,95620.41,96848.23,95365.41,96555.77,55.38381708
2024-11-29 04:00:00,96555.76,96584.91,95647.96,95647.99,65.85856027
2024-11-29 08:00:00,95647.98,97319.99,95647.98,97235.31,118.48045515
2024-11-29 12:00:00,97243.0,98589.98,96782.48,98062.75,195.39187468
2024-11-29 16:00:00,98061.96,98396.88,96859.15,97310.29,114.89304024
2024-11-29 20:00:00,97310.29,97592.8,96991.03,97440.0,59.74673689
2024-11-30 00:00:00,97439.99,97439.99,96336.96,96641.73,47.14994413
2024-11-30 04:00:00,96641.72,97234.38,96537.73,96767.22,74.8135974
2024-11-30 08:00:00,96767.22,96944.3,96100.0,96272.18,87.40834162
2024-11-30 12:00:00,96267.85,96700.0,96246.39,96650.76,68.60931933
2024-11-30 16:00:00,96650.77,97000.0,96500.05,96991.45,64.53370089
2024-11-30 20:00:00,96991.44,96991.44,96313.97,96405.3,52.21707147
2024-12-01 00:00:00,96405.31,96629.9,95716.17,96340.9,62.56016701
2024-12-01 04:00:00,96340.9,96499.91,96192.48,96434.15,51.90596706
2024-12-01 08:00:00,96443.1,97175.99,96409.47,97099.95,88.45568993
2024-12-01 12:00:00,97093.69,97350.4,96667.4,97011.0,98.49290943
2024-12-01 16:00:00,97011.0,97450.0,96944.7,97135.05,77.86614545
2024-12-01 20:00:00,97135.06,97790.01,96800.0,97246.01,82.58234106
2024-12-02 00:00:00,97246.01,98100.0,96412.77,96510.85,98.30949469
2024-12-02 04:00:00,96510.85,96873.6,95784.89,95981.99,141.36961749
2024-12-02 08:00:00,95981.99,96079.76,94849.99,95146.48,139.287327
2024-12-02 12:00:00,95146.48,97197.61,94775.0,97065.0,176.31620925
2024-12-02 16:00:00,97065.0,97373.1,94500.0,95805.18,212.33716787
2024-12-02 20:00:00,95775.28,96300.0,95127.39,95829.67,86.23756892
2024-12-03 00:00:00,95822.37,96300.0,95436.99,96095.08,89.77969845
2024-12-03 04:00:00,96067.97,96245.15,95300.16,95551.32,94.71389222
2024-12-03 08:00:00,95551.32,95633.48,94602.0,94983.27,104.62110465
2024-12-03 12:00:00,94983.27,96229.99,93606.79,95658.85,233.35952757
2024-12-03 16:00:00,95658.86,96136.85,94854.18,95414.45,117.02461973
2024-12-03 20:00:00,95414.45,96098.21,95302.03,95888.89,84.43154996
2024-12-04 00:00:00,95888.89,96580.0,95250.0,95765.01,90.04564316
2024-12-04 04:00:00,95765.01,96657.0,95724.18,96571.4,84.29645671
2024-12-04 08:00:00,96571.05,97000.0,96200.01,96203.88,98.92437895
2024-12-04 12:00:00,96203.88,96500.0,95359.37,95733.8,152.27335479
2024-12-04 16:00:00,95733.8,97160.18,94600.01,97142.7,180.66920917
2024-12-04 20:00:00,97142.7,99000.0,97083.7,98592.18,334.92898422
2024-12-05 00:00:00,98573.23,103800.0,97900.0,103005.76,548.19729814
2024-12-05 04:00:00,102985.15,103471.73,101194.0,102211.42,354.89003936
2024-12-05 08:00:00,102211.11,103090.0,102211.11,102550.97,198.07165604
2024-12-05 12:00:00,102550.97,103495.81,100934.87,101317.37,255.13089201
2024-12-05 16:00:00,101317.36,102000.0,98623.75,99070.03,216.48934527
2024-12-05 20:00:00,99050.84,99471.06,93000.0,96975.76,477.96518431
2024-12-06 00:00:00,96975.76,98744.82,96380.0,97719.93,187.45398002
2024-12-06 04:00:00,97719.96,98249.23,97384.54,98099.16,77.24774932
2024-12-06 08:00:00,98099.16,98644.81,97666.54,98070.58,111.76475778
2024-12-06 12:00:00,98070.57,99479.88,97526.64,99297.21,173.21928408
2024-12-06 16:00:00,99297.21,101750.0,98795.44,101402.65,229.47776451
2024-12-06 20:00:00,101402.65,101879.53,99109.64,99757.47,131.91534928
2024-12-07 00:00:00,99757.48,100400.0,99217.9,99306.93,68.56792671
2024-12-07 04:00:00,99306.93,99665.28,98854.49,99381.5,74.79227941
2024-12-07 08:00:00,99381.5,99786.0,99262.36,99624.18,58.59028369
2024-12-07 12:00:00,99624.19,99782.08,99074.0,99732.09,64.09239652
2024-12-07 16:00:00,99732.08,100234.79,99413.64,100043.46,101.21867512
2024-12-07 20:00:00,100043.47,100395.98,99569.59,99820.45,70.37860774
2024-12-08 00:00:00,99820.45,100300.0,99614.55,99937.95,40.47914464
2024-12-08 04:00:00,99937.96,100000.0,99356.31,99724.18,55.68155748
2024-12-08 08:00:00,99724.17,99842.4,98683.79,99700.0,87.27935033
2024-12-08 12:00:00,99700.01,100450.0,99389.63,99915.29,100.6580532
2024-12-08 16:00:00,99915.29,100155.0,99462.92,100089.47,66.24886971
2024-12-08 20:00:00,100089.32,101345.99,99731.93,101121.19,60.46547537
2024-12-09 00:00:00,101121.18,101200.0,98428.27,99115.91,85.1417617
2024-12-09 04:00:00,99115.91,99706.82,98350.0,99556.67,98.78060842
2024-12-09 08:00:00,99556.66,99655.08,98016.7,98077.16,121.02163919
2024-12-09 12:00:00,98077.16,100391.51,97500.0,97843.84,221.12414928
2024-12-09 16:00:00,97837.49,98455.5,97006.0,97064.38,140.95790789
2024-12-09 20:00:00,97100.0,97552.81,94500.0,97324.42,441.82045833
2024-12-10 00:00:00,97324.43,98083.0,95607.04,96888.44,161.89894465
2024-12-10 04:00:00,96888.44,97517.03,95896.42,97144.54,107.74783349
2024-12-10 08:00:00,97144.6,97899.99,96932.33,97750.01,85.21578848
2024-12-10 12:00:00,97750.01,98262.2,95665.37,95699.0,207.81467437
2024-12-10 16:00:00,95702.03,96540.17,94250.0,95858.85,373.88920142
2024-12-10 20:00:00,95858.86,97155.47,95611.08,96604.12,107.87699959
2024-12-11 00:00:00,96604.12,97611.66,95670.0,97374.49,106.34639893
2024-12-11 04:00:00,97374.49,97767.48,97133.9,97325.4,89.79770854
2024-12-11 08:00:00,97329.8,98402.02,97250.0,98297.44,123.88857942
2024-12-11 12:00:00,98297.45,100712.34,98073.23,100350.16,235.83331873
2024-12-11 16:00:00,100350.17,101083.26,99600.01,101083.25,220.1268127
2024-12-11 20:00:00,101083.26,101825.0,100736.0,101084.97,150.10614288
2024-12-12 00:00:00,101084.97,101727.16,100352.07,100983.37,76.7740274
2024-12-12 04:00:00,100983.37,101200.0,100381.87,100504.11,124.84842575
2024-12-12 08:00:00,100504.11,101065.41,100190.0,100395.37,121.03865343
2024-12-12 12:00:00,100395.33,101795.0,100395.32,101740.07,230.67214741
2024-12-12 16:00:00,101740.06,102456.0,99360.0,99483.27,231.95412734
2024-12-12 20:00:00,99483.26,100500.0,99475.74,100028.54,83.98137931
2024-12-13 00:00:00,100028.55,100300.0,99149.9,99746.67,51.75153901
2024-12-13 04:00:00,99746.67,100200.0,99510.64,100112.47,45.12541453
2024-12-13 08:00:00,100112.47,100726.87,99735.16,100339.95,104.12381116
2024-12-13 12:00:00,100339.95,101380.0,99700.4,99910.93,150.57367961
2024-12-13 16:00:00,99910.92,101850.0,99837.21,101467.94,141.39929606
2024-12-13 20:00:00,101467.95,101800.22,101090.62,101382.41,60.68599918
2024-12-14 00:00:00,101382.41,102603.26,101182.2,102077.0,107.58910495
2024-12-14 04:00:00,102077.0,102114.0,101556.39,101773.33,90.17990868
2024-12-14 08:00:00,101773.33,101809.56,101331.69,101583.44,66.21976084
2024-12-14 12:00:00,101583.44,101674.39,100801.0,101589.6,89.407219
2024-12-14 16:00:00,101589.59,101659.99,100803.01,101290.0,77.30808089
2024-12-14 20:00:00,101290.0,101473.85,100618.54,101410.24,42.62903894
2024-12-15 00:00:00,101410.24,102140.0,101251.18,101766.9,58.91004982
2024-12-15 04:00:00,101766.9,102800.0,101556.37,101729.04,77.79802878
2024-12-15 08:00:00,101729.03,102638.06,101608.79,102631.99,63.42980632
2024-12-15 12:00:00,102632.0,103300.0,102456.56,102733.69,122.81450838
2024-12-15 16:00:00,102733.68,103450.0,102617.04,103278.43,94.75112029
2024-12-15 20:00:00,103278.44,105000.0,102634.81,104426.31,223.03534131
2024-12-16 00:00:00,104426.31,106600.0,104333.14,104590.7,202.31802173
2024-12-16 04:00:00,104590.69,105399.91,104481.71,104958.55,97.34559103
2024-12-16 08:00:00,104958.56,104959.91,103676.76,103788.52,111.82054778
2024-12-16 12:00:00,103788.52,106480.18,103337.68,106367.72,282.3434443
2024-12-16 16:00:00,106367.72,107770.0,105828.33,106582.68,275.9574058
2024-12-16 20:00:00,106576.88,106639.99,105500.0,106041.62,64.93121167
2024-12-17 00:00:00,106041.62,107000.0,105680.45,106866.81,70.61131623
2024-12-17 04:00:00,106866.67,107082.18,106364.28,106791.51,75.16262418
2024-12-17 08:00:00,106791.51,107480.0,106703.45,106789.78,87.83814061
2024-12-17 12:00:00,106789.78,108350.0,105750.01,106485.38,221.39006402
2024-12-17 16:00:00,106485.39,107650.0,106180.99,106464.11,134.63307026
2024-12-17 20:00:00,106464.09,106879.12,105357.27,106109.82,80.0437484
2024-12-18 00:00:00,106109.99,106558.54,104600.0,104781.22,73.05621558
2024-12-18 04:00:00,104781.22,104781.22,103156.0,104259.17,129.05979451
2024-12-18 08:00:00,104259.18,104993.43,103744.99,104993.4,64.34935413
2024-12-18 12:00:00,104993.41,105300.0,103630.99,104449.12,116.03413733
2024-12-18 16:00:00,104449.11,104979.86,102850.64,102872.73,194.7525375
2024-12-18 20:00:00,102857.73,103120.36,100060.0,100219.32,404.69410875
2024-12-19 00:00:00,100219.33,101293.91,98900.0,101204.81,203.41083986
2024-12-19 04:00:00,101204.81,101710.04,100659.89,101684.36,75.24129359
2024-12-19 08:00:00,101684.37,102616.72,101387.96,102414.03,68.26354641
2024-12-19 12:00:00,102413.87,102800.0,99550.0,100660.4,232.95561912
2024-12-19 16:00:00,100660.39,101181.72,96256.56,97173.35,552.80148185
2024-12-19 20:00:00,97173.37,98489.99,95704.43,97500.03,299.3025008
2024-12-20 00:00:00,97500.03,97790.74,96011.11,97115.53,141.40306346
2024-12-20 04:00:00,97115.38,98250.0,96350.0,97785.67,164.81795364
2024-12-20 08:00:00,97815.0,97849.94,92661.71,92781.05,510.27390588
2024-12-20 12:00:00,92747.24,97546.26,92289.01,97010.16,411.36850894
2024-12-20 16:00:00,96984.39,97743.68,96326.99,97108.3,135.87437601
2024-12-20 20:00:00,97122.18,97801.73,95500.0,97780.04,103.89087324
2024-12-21 00:00:00,97781.33,97801.73,97199.08,97449.32,31.00186291
2024-12-21 04:00:00,97449.31,99514.37,97403.56,99066.97,110.32190544
2024-12-21 08:00:00,99066.97,99157.0,97826.26,98280.89,78.75247074
2024-12-21 12:00:00,98280.89,98280.9,96416.07,97510.79,116.47365402
2024-12-21 16:00:00,97510.79,97765.55,96834.17,97218.62,64.94610862
2024-12-21 20:00:00,97237.58,98023.02,96600.0,97243.06,100.9677862
2024-12-22 00:00:00,97245.56,97434.38,96558.0,96948.56,29.21286642
2024-12-22 04:00:00,96948.56,97023.91,95889.25,96162.08,78.36103322
2024-12-22 08:00:00,96162.08,97346.69,96144.62,97120.0,68.67015107
2024-12-22 12:00:00,97120.01,97250.0,95107.86,95345.0,103.72738501
2024-12-22 16:00:00,95358.37,96436.28,94686.04,94806.99,111.38315913
2024-12-22 20:00:00,94806.99,95795.82,94275.5,95216.48,101.21601292
2024-12-23 00:00:00,95208.92,96000.0,93731.72,95999.99,158.29932887
2024-12-23 04:00:00,96000.0,96481.99,94703.59,95364.49,86.64720924
2024-12-23 08:00:00,95364.48,96539.33,95049.7,95927.7,142.57338832
2024-12-23 12:00:00,95927.86,96482.82,93120.03,93234.23,179.40676933
